"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","新築中古区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","引渡時期","引渡年月（西暦）","引渡旬","入居年月（西暦）","入居日","取引態様","報酬形態","手数料割合率","手数料","価格","価格消費税","坪単価","㎡単価","想定利回り（％）","面積計測方式","土地面積","土地共有持分面積","土地共有持分（分子）","土地共有持分（分母）","建物面積1","専有面積","私道負担有無","私道面積","バルコニー（テラス）面積","専用庭面積","セットバック区分","後退距離（m）","セットバック面積（㎡）","開発面積／総面積","販売総面積","販売区画数","工事完了年月（西暦）","建築面積","延べ面積","敷地延長の有無","敷地延長（30%以上表示）","借地料","借地期間","借地期限（西暦）","施設費用項目（1）","施設費用（1）","国土法届出","登記簿地目","現況地目","都市計画","用途地域（1）","用途地域（2）","最適用途","建ぺい率","容積率","地域地区","土地権利","付帯権利","造作譲渡金","定借権利金","定借保証金","定借敷金","地勢","建築条件","オーナーチェンジ","管理組合有無","管理形態","管理会社名","管理人状況","管理費","管理費消費税","修繕積立金","その他月額費名称1","その他月額費用金額1","施主","施工会社名","分譲会社名","一括下請負人","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","総戸数","棟総戸数","連棟戸数","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","自社管理欄","再建築不可フラグ"
"100124593700","01","03","02","（株）イエローキャピタルオーケストラ","09070173002","","","","00","","","","","東京都","杉並区","久我山３丁目","","久我山コーポラス　家　具　付","","","","井の頭線","久我山","4","","","","","","","","","","","","","","","","","","1","","","","29800000","","2028000","614000","","","","","","","","48.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","196803","","","","","","","","","","","","","","","【レインズ】","","",""
"100124605272","01","03","02","（株）スプリングエステート","050-3184-4339","","","","00","","","","","東京都","杉並区","高円寺北３丁目","","ライオンズプラザ高円寺","","","","総武中央線","高円寺","2","","","","","","","","","","","","","","","","","","1","","","","31000000","","1521000","460000","","","","","","","","67.40","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","1","","","","","22200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","09","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","198111","","","","","","","","","","","","","","","【レインズ】","","",""
"100117250469","01","03","02","アイベックスホーム（株）","090-4836-0121","","","","00","","","","","東京都","杉並区","井草４丁目","","ロータリーマンション杉並","","","","西武新宿線","井荻","8","","","","","","","","","","","","","","","","","","2","","","","15990000","","1229000","372000","","","","","","","","43.04","","","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","1","","","","","18120","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","198112","","","","","","","","","","","","","","","【レインズ】","","",""
"100121041195","01","03","02","朝日リビング（株）　新宿営業センター","03-6302-0788","","","","00","","","","","東京都","杉並区","下高井戸４丁目","","パールハイツ桜上水","","","","京王線","桜上水","8","","","","","","","","","","","","","","","","","","4","","","","26990000","","1777000","538000","","","","","","","","50.22","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12320","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","197207","","","","","","","","","","","","","","","【レインズ】","","",""
"100123367030","01","03","02","（株）ムゲンエステート","070-3117-4058","","","","00","","","","","東京都","杉並区","堀ノ内１丁目","","ロイヤル方南町マンション","","","","丸ノ内方南","方南町","3","","","","","","","","","","","","","","","","","","1","","","","15800000","","1613000","488000","","","","","","","","32.40","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","1","","","","","7610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","198006","","","","","","","","","","","","","","","【レインズ】","","",""
"100123789537","01","03","02","（株）大京穴吹不動産　アセット事業部","050-3628-8514","","","","00","","","","","東京都","杉並区","下高井戸４丁目","","ライオンズマンション桜上水","","","","京王線","桜上水","5","","","","","","","","","","","","","","","","","","1","","","","32980000","","2181000","660000","","","","","","","","50.00","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","14300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","197508","","","","","","","","","","","","","","","【レインズ】","","",""
"100123842790","01","03","02","大成有楽不動産販売（株）　吉祥寺センター","0422-28-0711","","","","00","","","","","東京都","杉並区","上高井戸１丁目","","ヴァースクレイシア芦花公園ウエスト","","","","京王線","芦花公園","4","","","","","","","","","","","","","","","","","","4","","","","37600000","","3502000","1060000","","","","","","","","35.50","","","","","","","","","","","","","","","","","","","","","","","","","13","","","","","","","","","","","","","","","","","","","12400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","201811","","","","","","","","","","","","","","","【レインズ】","","",""
"100123982672","01","03","02","（株）大京穴吹不動産　アセット事業部","050-3628-8514","","","","00","","","","","東京都","杉並区","阿佐谷南３丁目","","エントピア第三荻窪","","","","中央線","荻窪","7","","","","","","","","","","","","","","","","","","1","","","","34980000","","2290000","693000","","","","","","","","50.50","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","17250","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","09","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","197403","","","","","","","","","","","","","","","【レインズ】","","",""
"100124131086","01","03","02","住友林業ホームサービス（株）　東京西支店","03-5335-5901","","","","00","","","","","東京都","杉並区","桃井２丁目","","サンパレス荻窪","","","","総武中央線","荻窪","13","","","","","","","","","","","","","","","","","","4","","","","34000000","","1599000","484000","","","","","","","","70.31","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","16730","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","198107","","","","","","","","","","","","","","","【レインズ】","","",""
"100124428035","01","03","02","（株）ＰＬＡＮＩＮＶＥＳＴ","03-5623-1020","","","","00","","","","","東京都","杉並区","下高井戸１丁目","","アクサス下高井戸","","","","京王線","下高井戸","2","","","","","","","","","","","","","","","","","","3","","","","30500000","","2543000","770000","","","","","","","","39.65","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","33780","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","200708","","","","","","","","","","","","","","","【レインズ】","","",""
"100124432419","01","03","02","（株）未来都市開発","080-3381-0830","","","","00","","","","","東京都","杉並区","和田１丁目","","中野フラワーマンション","","","","丸ノ内方南","中野富士見町","7","","","","","","","","","","","","","","","","","","1","","","","27990000","","2373000","718000","","","","","","","","39.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","196702","","","","","","","","","","","","","","","【レインズ】","","",""
"100124554704","01","03","02","三井不動産リアルティ（株）三井のリハウス荻窪センター","03-3392-3131","","","","00","","","","","東京都","杉並区","上荻４丁目","","ライオンズマンション西荻窪","","","","中央線","西荻窪","14","","","","","","","","","","","","","","","","","","4","","","","12800000","","1171000","355000","","","","","","","","36.14","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","11020","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","198205","","","","","","","","","","","","","","","【レインズ】","","",""
"100124578154","01","03","02","三井不動産リアルティ（株）三井のリハウス永福町センター","03-3322-3131","","","","00","","","","","東京都","杉並区","上高井戸１丁目","","コディア八幡山","","","","京王線","八幡山","6","","","","","","","","","","","","","","","","","","5","","","","36800000","","3577000","1083000","","","","","","","","34.01","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","7700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","201609","","","","","","","","","","","","","","","【レインズ】","","",""
"100124585035","01","03","02","（株）不動産トラスト","03-6555-4757","","","","00","","","","","東京都","杉並区","桃井３丁目","","ニュー荻窪フラワーホーム　３","","","","中央線","荻窪","15","","","","","","","","","","","","","","","","","","4","","","","14800000","","1557000","471000","","","","","","","","31.44","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9150","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8","197202","","","","","","","","","","","","","","","【レインズ】","","",""
"100124587637","01","03","02","（株）虹プランニング","03-3255-8787","","","","00","","","","","東京都","杉並区","和泉４丁目","","方南町ハイツ","","","","丸ノ内方南","方南町","2","","","","","","","","","","","","","","","","","","1","","","","34800000","","2465000","746000","","","","","","","","46.67","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","7830","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13","197103","","","","","","","","","","","","","","","【レインズ】","","",""
"100124587817","01","03","02","（株）ジャパンプライムムーバ","03-6809-5481","","","","00","","","","","東京都","杉並区","高円寺南２丁目","","シャンボール新高円寺","","","","丸ノ内線","東高円寺","5","","","","","","","","","","","","","","","","","","1","","","","27990000","","2553000","773000","","","","","","","","36.25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","197103","","","","","","","","","","","","","","","【レインズ】","","",""
"100124588720","01","03","02","京王不動産（株）　永福町営業所","03-5355-1801","","","","00","","","","","東京都","杉並区","堀ノ内１丁目","","ロイヤル方南町マンション","","","","丸ノ内方南","方南町","3","","","","","","","","","","","","","","","","","","4","","","","25990000","","2652000","803000","","","","","","","","32.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7610","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","198006","","","","","","","","","","","","","","","【レインズ】","","",""
"100124589205","01","03","02","リノべる（株）","03-5766-2598","","","","00","","","","","東京都","杉並区","上高井戸２丁目","","ボヌール高井戸","","","","井の頭線","高井戸","10","","","","","","","","","","","","","","","","","","1","","","","38800000","","2300000","696000","","","","","","","","55.79","","","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","","","","","","18100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","199502","","","","","","","","","","","","","","","【レインズ】","","",""
"100124589667","01","03","02","（株）ブライトアベニュー","03-6427-4830","","","","00","","","","","東京都","杉並区","善福寺３丁目","","ベルハイム善福寺","","","","西武新宿線","上石神井","14","","","","","","","","","","","","","","","","","","1","","","","34800000","","2522000","763000","","","","","","","","45.63","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","16690","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","199109","","","","","","","","","","","","","","","【レインズ】","","",""
"100124590316","01","03","02","（株）トップトラスト","03-5315-0370","","","","00","","","","","東京都","杉並区","方南２丁目","","方南第一マンション","","","","丸ノ内方南","方南町","4","","","","","","","","","","","","","","","","","","3","","","","25900000","","1442000","437000","","","","","","","","59.40","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","19750","","","","","","","","","","","","","","","【レインズ】","","",""
"100119322550","01","03","02","（株）大東不動産","0333922620","","","","00","","","","","東京都","杉並区","荻窪５丁目","","ライオンズマンション荻窪","","","","中央線","荻窪","7","","","","","","","","","","","","","","","","","","4","","","","16800000","","1814000","549000","","","","","","","","30.63","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","1","","","","","7500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","197310","","","","","","","","","","","","","","","【レインズ】","","",""
"100120810677","01","03","02","（株）ＷＩＬＬ　ＬＩＮＫ　ＪＡＰＡＮ","03-3229-1411","","","","00","","","","","東京都","杉並区","成田東５丁目","","ヴィンテージ南阿佐ヶ谷","","","","丸ノ内線","南阿佐ケ谷","3","","","","","","","","","","","","","","","","","","5","","","","29800000","","3032000","917000","","","","","","","","32.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","10300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","199711","","","","","","","","","","","","","","","【レインズ】","","",""
"100121512526","01","03","02","三井不動産リアルティ（株）三井のリハウス武蔵小金井センター","042-386-3131","","","","00","","","","","東京都","杉並区","梅里２丁目","","高円寺プラザ","","","","丸ノ内線","新高円寺","7","","","","","","","","","","","","","","","","","","4","","","","23900000","","1861000","563000","","","","","","","","42.46","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","10370","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","197107","","","","","","","","","","","","","","","【レインズ】","","",""
"100121672440","01","03","02","大成有楽不動産販売（株）　荻窪センター","03-5347-0911","","","","00","","","","","東京都","杉並区","井草１丁目","","井草ハイツ","","","","西武新宿線","下井草","2","","","","","","","","","","","","","","","","","","4","","","","15000000","","1603000","485000","","","","","","","","30.95","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","1","","","","","4000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","197906","","","","","","","","","","","","","","","【レインズ】","","",""
"100122861596","01","03","02","スター・マイカ・レジデンス（株）","03-5776-2555","","","","00","","","","","東京都","杉並区","下高井戸４丁目","","ライオンズマンション桜上水","","","","京王線","桜上水","5","","","","","","","","","","","","","","","","","","5","","","","33800000","","1921000","581000","","","","","","","","58.19","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","16600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","197508","","","","","","","","","","","","","","","【レインズ】","","",""
"100123506683","01","03","02","（株）ツクルバ","080-3310-7263","","","","00","","","","","東京都","杉並区","成田東５丁目","","グリーンキャピタル南阿佐ヶ谷","","","","丸ノ内線","南阿佐ケ谷","4","","","","","","","","","","","","","","","","","","4","","","","39800000","","2977000","901000","","","","","","","","44.20","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","11570","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","198307","","","","","","","","","","","","","","","【レインズ】","","",""
"100123927998","01","03","02","アイベックスホーム（株）","03-3988-9982","","","","00","","","","","東京都","杉並区","梅里２丁目","","高円寺プラザ","","","","丸ノ内線","新高円寺","5","","","","","","","","","","","","","","","","","","1","","","","21800000","","1796000","544000","","","","","","","","40.13","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","9820","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","197107","","","","","","","","","","","","","","","【レインズ】","","",""
"100124553915","01","03","02","三井不動産リアルティ（株）三井のリハウス上石神井センター","03-5927-3131","","","","00","","","","","東京都","杉並区","今川３丁目","","コンドミニアム上井草","","","","西武新宿線","上井草","12","","","","","","","","","","","","","","","","","","5","","","","27800000","","1573000","476000","","","","","","","","58.45","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","","","","","","","","","","","","","","","8750","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","197403","","","","","","","","","","","","","","","【レインズ】","","",""
