"物件番号","データ種類","物件種別","物件種目","会員名","代表電話番号","問合せ担当者（1）","問合せ電話番号（1）","Eメールアドレス（1）","図面","登録年月日","変更年月日","取引条件の有効期限","新築中古区分","都道府県名","所在地名1","所在地名2","所在地名3","建物名","部屋番号","その他所在地表示","棟番号","沿線略称（1）","駅名（1）","徒歩（分）1（1）","徒歩（m）2（1）","バス（1）","バス路線名（1）","バス停名称（1）","停歩（分）（1）","停歩（m）（1）","車（km）（1）","その他交通手段","交通（分）1","交通（m）2","現況","現況予定年月","引渡時期","引渡年月（西暦）","引渡旬","入居年月（西暦）","入居日","取引態様","報酬形態","手数料割合率","手数料","価格","価格消費税","坪単価","㎡単価","想定利回り（％）","面積計測方式","土地面積","土地共有持分面積","土地共有持分（分子）","土地共有持分（分母）","建物面積1","専有面積","私道負担有無","私道面積","バルコニー（テラス）面積","専用庭面積","セットバック区分","後退距離（m）","セットバック面積（㎡）","開発面積／総面積","販売総面積","販売区画数","工事完了年月（西暦）","建築面積","延べ面積","敷地延長の有無","敷地延長（30%以上表示）","借地料","借地期間","借地期限（西暦）","施設費用項目（1）","施設費用（1）","国土法届出","登記簿地目","現況地目","都市計画","用途地域（1）","用途地域（2）","最適用途","建ぺい率","容積率","地域地区","土地権利","付帯権利","造作譲渡金","定借権利金","定借保証金","定借敷金","地勢","建築条件","オーナーチェンジ","管理組合有無","管理形態","管理会社名","管理人状況","管理費","管理費消費税","修繕積立金","その他月額費名称1","その他月額費用金額1","施主","施工会社名","分譲会社名","一括下請負人","接道状況","接道種別1","接道接面1","接道位置指定1","接道方向1","接道幅員1","接道種別2","接道接面2","接道位置指定2","接道方向2","接道幅員2","接道種別3","接道接面3","接道位置指定3","接道方向3","接道幅員3","接道種別4","接道接面4","接道位置指定4","接道方向4","接道幅員4","接道舗装","間取タイプ（1）","間取部屋数（1）","部屋位置","納戸数","室所在階1（1）","室タイプ1（1）","室広さ1（1）","室数1（1）","室所在階2（1）","室タイプ2（1）","室広さ2（1）","室数2（1）","室所在階3（1）","室タイプ3（1）","室広さ3（1）","室数3（1）","室所在階4（1）","室タイプ4（1）","室広さ4（1）","室数4（1）","室所在階5（1）","室タイプ5（1）","室広さ5（1）","室数5（1）","室所在階6（1）","室タイプ6（1）","室広さ6（1）","室数6（1）","室所在階7（1）","室タイプ7（1）","室広さ7（1）","室数7（1）","間取りその他（1）","駐車場在否","駐車場月額","駐車場月額消費税","駐車場敷金（額）","駐車場敷金（ヶ月）","駐車場礼金（額）","駐車場礼金（ヶ月）","建物構造","建物工法","建物形式","地上階層","地下階層","所在階","築年月（西暦）","総戸数","棟総戸数","連棟戸数","バルコニー方向（1）","増改築年月1","増改築履歴1","増改築年月2","増改築履歴2","増改築年月3","増改築履歴3","周辺環境1（フリー）","距離1","時間1","周辺アクセス１","備考1","備考2","自社管理欄","再建築不可フラグ"
"100121457545","01","03","02","住友不動産販売（株）　駒込営業センター","03-5907-5231","","","","00","","","","","東京都","荒川区","西尾久４丁目","","エスカイア西尾久","","","","高崎線","尾久","7","","","","","","","","","","","","","","","","","","4","","","","15800000","","1382000","418000","","","","","","","","37.80","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","8800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","197906","","","","","","","","","","","","","","","【レインズ】","","",""
"100123328325","01","03","02","（株）Ｙ’ｓエステート","090-1408-8619","","","","00","","","","","東京都","荒川区","西尾久４丁目","","エスカイア西尾久　６．９９パー","","","","東北本線（宇都宮線）","尾久","5","","","","","","","","","","","","","","","","","","1","","","","16300000","","1308000","396000","","","","","","","","41.20","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","1","","","","","9600","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","197906","","","","","","","","","","","","","","","【レインズ】","","",""
"100122292324","01","03","02","（有）スターライフエステート","03-5324-2889","","","","00","","","","","東京都","荒川区","東日暮里３丁目","","パラスト日暮里","","","","常磐線","三河島","8","","","","","","","","","","","","","","","","","","2","","","","16800000","","1280000","388000","","","","","","","","43.39","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11920","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","198102","","","","","","","","","","","","","","","【レインズ】","","",""
"300124589923","01","03","02","（株）ランドネット　大阪支店","06-6359-1124","","","","00","","","","","東京都","荒川区","南千住５丁目","","ウィン南千住エクシオン","","","","常磐線","南千住","5","","","","","","","","","","","","","","","","","","1","","","","17800000","","1604000","486000","","","","","","","","36.70","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","7800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","199209","","","","","","","","","","","","","","","【レインズ】","","",""
"100121672514","01","03","02","（株）大京穴吹不動産　上野店","03-3832-3171","","","","00","","","","","東京都","荒川区","荒川３丁目","","サカエファミール","","","","常磐線","三河島","6","","","","","","","","","","","","","","","","","","4","","","","17800000","","1495000","453000","","","","","","","","39.38","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","10070","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","197906","","","","","","","","","","","","","","","【レインズ】","","",""
"100123929717","01","03","02","（株）クレール不動産","03-5824-9400","","","","00","","","","","東京都","荒川区","東日暮里２丁目","","","","","","日比谷線","三ノ輪","12","","","","","","","","","","","","","","","","","","3","","","","18000000","","1322000","400000","","","","","","","","45.04","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","1","","","","","8556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","01","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","197308","","","","","","","","","","","","","","","【レインズ】","","",""
"100121433274","01","03","02","國際地所","03-5631-7701","","","","00","","","","","東京都","荒川区","東尾久６丁目","","リレント町屋","","","","都電荒川線","東尾久三丁目","3","","","","","","","","","","","","","","","","","","1","","","","18300000","","1676000","507000","","","","","","","","36.11","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8900","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","198202","","","","","","","","","","","","","","","【レインズ】","","",""
"100124405148","01","03","02","東京アセットテラス（株）","03-6638-8781","","","","00","","","","","東京都","荒川区","荒川１丁目","","シャンボール三ノ輪","","","","日比谷線","三ノ輪","9","","","","","","","","","","","","","","","","","","1","","","","18800000","","1507000","456000","","","","","","","","41.26","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9220","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","197806","","","","","","","","","","","","","","","【レインズ】","","",""
"100122056018","01","03","02","（株）東宝不動産　日暮里店","03-3801-0123","","","","00","","","","","東京都","荒川区","西日暮里４丁目","","道灌山リハイム","","","","山手線","西日暮里","4","","","","","","","","","","","","","","","","","","5","","","","18900000","","1929000","584000","","","","","","","","32.40","","","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","1","","","","","7800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","198008","","","","","","","","","","","","","","","【レインズ】","","",""
"100124340701","01","03","02","五島屋商事（株）","03-3563-6011","","","","00","","","","","東京都","荒川区","西日暮里４丁目","","道灌山リハイム","","","","山手線","西日暮里","4","","","","","","","","","","","","","","","","","","5","","","","18900000","","1929000","584000","","","","","","","","32.40","","","","","","","","","","","","","","","","","","","","","","","","","12","","","","","","","","","","","","","","1","","","","","7800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","198008","","","","","","","","","","","","","","","【レインズ】","","",""
"100122844477","01","03","02","三井不動産リアルティ（株）資産営業部　営業グループ","03-6758-4714","","","","00","","","","","東京都","荒川区","南千住２丁目","","ル・リオン東京アクアサイド","","","","日比谷線","南千住","5","","","","","","","","","","","","","","","","","","4","","","","19200000","","1995000","604000","","","","","","","","31.83","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","1","","","","","6800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","200705","","","","","","","","","","","","","","","【レインズ】","","",""
"100118836644","01","03","02","アイベックスホーム（株）","03-3988-9982","","","","00","","","","","東京都","荒川区","荒川３丁目","","ダイアパレス三河島","","","","常磐線","三河島","7","","","","","","","","","","","","","","","","","","4","","","","19800000","","1451000","439000","","","","","","","","45.13","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","11505","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","198006","","","","","","","","","","","","","","","【レインズ】","","",""
"100124529948","01","03","02","（株）スプリングエステート","050-3184-4339","","","","00","","","","","東京都","荒川区","東日暮里５丁目","","鶯谷マンション","","","","山手線","鶯谷","5","","","","","","","","","","","","","","","","","","1","","","","19800000","","1842000","557000","","","","","","","","35.55","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","10230","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6","197108","","","","","","","","","","","","","","","【レインズ】","","",""
"100124542392","01","03","02","（株）エフステージ","03-3868-2122","","","","00","","","","","東京都","荒川区","東尾久２丁目","","エス・ライズコート","","","","日暮里舎人","赤土小学校前","2","","","","","","","","","","","","","","","","","","1","","","","19800000","","1582000","479000","","","","","","","","41.40","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","7160","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","197705","","","","","","","","","","","","","","","【レインズ】","","",""
"100123684735","01","03","02","（株）Ｊ・Ｐ・Ｅ","03-5363-7988","","","","00","","","","","東京都","荒川区","西日暮里６丁目","","マンション二葉","","","","山手線","西日暮里","4","","","","","","","","","","","","","","","","","","5","","","","19800000","","2179000","659000","","","","","","","","30.05","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","5000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","197411","","","","","","","","","","","","","","","【レインズ】","","",""
"300123191812","01","03","02","恵美（株）","06-6940-4805","","","","00","","","","","東京都","荒川区","東尾久４丁目","","ＴＣビル","","","","日暮里舎人","赤土小学校前","3","","","","","","","","","","","","","","","","","","5","","","","19900000","","1674000","507000","","","","","","","","39.31","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","200003","","","","","","","","","","","","","","","【レインズ】","","",""
"100124263722","01","03","02","ＧＣＰ（株）","080-4055-4488","","","","00","","","","","東京都","荒川区","西尾久７丁目","","エルアルカサル尾久","","","","高崎線","尾久","4","","","","","","","","","","","","","","","","","","5","","","","19990000","","1863000","564000","","","","","","","","35.49","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","7800","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","198004","","","","","","","","","","","","","","","【レインズ】","","",""
"100123944226","01","03","02","（株）ＰＬＡＮＩＮＶＥＳＴ","03-5623-1020","","","","00","","","","","東京都","荒川区","西日暮里６丁目","","マンション二葉","","","","山手線","西日暮里","6","","","","","","","","","","","","","","","","","","5","","","","20520000","","1924000","582000","","","","","","","","35.27","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","","","","12650","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","197411","","","","","","","","","","","","","","","【レインズ】","","",""
"100120432287","01","03","02","（株）ムゲンエステート","070-3117-4071","","","","00","","","","","東京都","荒川区","西尾久３丁目","","藤和シティコープ西尾久","","","","都電荒川線","小台","3","","","","","","","","","","","","","","","","","","1","","","","20800000","","1649000","499000","","","","","","","","41.72","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","1","","","","","9040","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","02","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","198811","","","","","","","","","","","","","","","【レインズ】","","",""
"100124565309","01","03","02","オークラヤ住宅（株）　上野営業所","03-3832-5161","","","","00","","","","","東京都","荒川区","荒川１丁目","","サクラハイツ","","","","都電荒川線","荒川区役所前","2","","","","","","","","","","","","","","","","","","4","","","","21900000","","1742000","527000","","","","","","","","41.58","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","9200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","197502","","","","","","","","","","","","","","","【レインズ】","","",""
"100122865244","01","03","02","（株）天行国際","0359375732","","","","00","","","","","東京都","荒川区","西日暮里６丁目","","マンション二葉","","","","山手線","西日暮里","4","","","","","","","","","","","","","","","","","","2","","","","21900000","","1756000","531000","","","","","","","","41.25","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","8000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","197411","","","","","","","","","","","","","","","【レインズ】","","",""
"100122373674","01","03","02","（株）インテリックス　横浜店","045-225-8792","","","","00","","","","","東京都","荒川区","荒川７丁目","","エクセレンス町屋駅前　３階部分","","","","千代田線","町屋","2","","","","","","","","","","","","","","","","","","1","","","","21980000","","1346000","408000","","","","","","","","54.00","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","9300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3","198212","","","","","","","","","","","","","","","【レインズ】","","",""
"100124170071","01","03","02","（株）大正ハウジング","03-3800-0002","","","","00","","","","","東京都","荒川区","西尾久７丁目","","ライオンズマンション尾久第２","","","","高崎線","尾久","4","","","","","","","","","","","","","","","","","","4","","","","21990000","","1686000","510000","","","","","","","","43.12","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","10400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4","198109","","","","","","","","","","","","","","","【レインズ】","","",""
"100124053731","01","03","02","（株）ＯＳ不動産","03-5005-0131","","","","00","","","","","東京都","荒川区","西日暮里６丁目","","","","","","山手線","西日暮里","10","","","","","","","","","","","","","","","","","","5","","","","22000000","","1169000","354000","","","","","","","","62.24","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12100","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","05","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","19820","","","","","","","","","","","","","","","【レインズ】","","",""
"100122047884","01","03","02","（株）ケン・コーポレーション　飯田橋支店","070-5361-4250","","","","00","","","","","東京都","荒川区","東尾久１丁目","","ダイアパレス田端","","","","日暮里舎人","赤土小学校前","7","","","","","","","","","","","","","","","","","","4","","","","22700000","","1877000","568000","","","","","","","","40.00","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","1","","","","","6700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","07","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12","198809","","","","","","","","","","","","","","","【レインズ】","","",""
"100124161535","01","03","02","（株）三宗","090-2452-4579","","","","00","","","","","東京都","荒川区","東尾久８丁目","","Ｔｈｅ　Ｔｏｋｙｏ　Ｎｏｒｔｈ　レジデンス","","","","日暮里舎人","熊野前","3","","","","","","","","","","","","","","","","","","1","","","","22800000","","2505000","758000","","","","","","","","30.09","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","201305","","","","","","","","","","","","","","","【レインズ】","","",""
"100122572788","01","03","02","東急リバブル（株）　日暮里センター","03-6872-1109","","","","00","","","","","東京都","荒川区","荒川１丁目","","サクラハイツ","","","","常磐線","三河島","10","","","","","","","","","","","","","","","","","","4","","","","22800000","","1473000","446000","","","","","","","","51.18","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","11300","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7","197502","","","","","","","","","","","","","","","【レインズ】","","",""
"100124015690","01","03","02","（株）ＳＡＣ","03-6657-9380","","","","00","","","","","東京都","荒川区","西日暮里６丁目","","ロータリーマンション","","","","山手線","西日暮里","9","","","","","","","","","","","","","","","","","","2","","","","22800000","","1448000","438000","","","","","","","","52.08","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12400","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","03","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","198207","","","","","","","","","","","","","","","【レインズ】","","",""
